ACCESS_PERSONAL_INFO___,ALTER_PHONE_STATE___,ANTI_DEBUG_____,CREATE_FOLDER_____,CREATE_PROCESS`_____,CREATE_THREAD_____,DEVICE_ACCESS_____,EXECUTE_____,FS_ACCESS____,FS_ACCESS()____,FS_ACCESS(CREATE)____,FS_ACCESS(CREATE__APPEND)__,FS_ACCESS(CREATE__READ)__,FS_ACCESS(CREATE__READ__WRITE),FS_ACCESS(CREATE__WRITE)__,FS_ACCESS(CREATE__WRITE__APPEND),FS_ACCESS(READ)____,FS_ACCESS(READ__WRITE)__,FS_ACCESS(WRITE)____,FS_PIPE_ACCESS___,FS_PIPE_ACCESS()___,FS_PIPE_ACCESS(READ)___,FS_PIPE_ACCESS(READ__)_,FS_PIPE_ACCESS(READ__WRITE)_,FS_PIPE_ACCESS(WRITE)___,NETWORK_ACCESS____,NETWORK_ACCESS()____,NETWORK_ACCESS(READ)____,NETWORK_ACCESS(READ__WRITE)__,NETWORK_ACCESS(READ__WRITE__),NETWORK_ACCESS(WRITE)____,NETWORK_ACCESS(WRITE__)__,SMS_SEND____,TERMINATE_PROCESS,TERMINATE_THREAD,__arm_nr_cacheflush,__arm_nr_set_tls,_llseek,_newselect,accept,access,add,addAccessibilityInteractionConnection,addAccountExplicitly,addClient,addPeriodicSync,addStatusChangeListener,addToDisplay,addToDisplayWithoutInputChannel,addWithoutInputChannel,attachEngine,beginRestoreSession,bind,brk,cancelAllNotifications,cancelNotificationWithTag,cancelSync,cancelToast,cancelVibrate,capset,chdir,checkOperation,checkPackage,checkPermission,checkSignatures,chmod,chown32,clock_getres,clock_gettime,clone,close,collapsePanels,connect,currentToCanonicalPackageNames,dataChanged,deleteHost,disconnect,displayCompletions,dup,dup2,endRestoreSession,engineShown,enqueueNotificationWithTag,enqueueToast,epoll_create,epoll_ctl,epoll_wait,eventfd2,execve,exit,exit_group,faccessat,fchmod,fchown32,fcntl,fcntl64,fdatasync,finishDrawing,finishInput,finishSpellCheckerService,flock,fork,fstat64,fstatfs64,fsync,ftruncate,ftruncate64,futex,geocoderIsPresent,getAccounts,getAccountsAsUser,getActiveAdmins,getActiveNetworkInfo,getActivePhoneType,getActivityInfo,getAllCellInfo,getAllNetworkInfo,getAllPkgUsageStats,getAllProviders,getAnimationScale,getAppWidgetIds,getAppWidgetInfo,getApplicationEnabledSetting,getApplicationInfo,getApplicationRestrictions,getAuthenticatorTypes,getBestProvider,getBoolean,getCallState,getCameraDisabled,getCameraInfo,getCellLocation,getClientDefaultLanguage,getComponentEnabledSetting,getConfiguredNetworks,getConnectionInfo,getCurrentInputMethodSubtype,getCurrentModeType,getCurrentSpellChecker,getCurrentSpellCheckerSubtype,getDataActivity,getDataNetworkType,getDataState,getDeviceId,getDeviceList,getDeviceOwner,getDeviceSvn,getDhcpInfo,getDisplayFrame,getDisplayIds,getDisplayInfo,getEnabledAccessibilityServiceList,getEnabledInputMethodList,getEnabledInputMethodSubtypeList,getFlashlightEnabled,getFromLocation,getGlobalSearchActivity,getGroupIdLevel1,getHeightHint,getIccSerialNumber,getInTouchMode,getInputDevice,getInputDeviceIds,getInputMethodList,getInstallLocation,getInstalledApplications,getInstalledPackages,getInstalledProviders,getInstallerPackageName,getIsSyncable,getLastChosenActivity,getLastInputMethodSubtype,getLastLocation,getLine1Number,getLong,getMasterSyncAutomatically,getMessenger,getMobileDataEnabled,getMobileIfaces,getMode,getNameForUid,getNeighboringCellInfo,getNetworkInfo,getNetworkPreference,getNightMode,getNumberOfCameras,getPackageGids,getPackageInfo,getPackageSizeInfo,getPackagesForUid,getPassword,getPermissionGroupInfo,getPermissionInfo,getPreferredActivities,getPreferredPackages,getPrimaryClip,getProviderInfo,getProviderProperties,getProviders,getProxy,getReceiverInfo,getRingerMode,getRingtonePlayer,getScanResults,getSearchableInfo,getSearchablesInGlobalSearch,getServiceInfo,getSpellCheckerService,getState,getStorageEncryptionStatus,getStreamMaxVolume,getStreamVolume,getString,getSubscriberId,getSyncAutomatically,getSystemAvailableFeatures,getSystemSharedLibraryNames,getTetheredIfaces,getUserData,getUserIcon,getUserRestrictions,getUserSerialNumber,getUsers,getVibrateSetting,getVoiceMailAlphaTag,getVoiceMailNumber,getWallpaper,getWallpaperInfo,getWidthHint,getWifiApConfiguration,getWifiApEnabledState,getWifiDisplayStatus,getWifiEnabledState,getWifiServiceMessenger,getcwd,getdents64,getegid32,geteuid32,getgid32,getgroups32,getpeername,getpgid,getpid,getppid,getpriority,getresgid32,getresuid32,getrusage,getsockname,getsockopt,gettid,gettimeofday,getuid32,hasClipboardText,hasIccCard,hasKeys,hasNamedWallpaper,hasNavigationBar,hasPrimaryClip,hasSystemFeature,hasVibrator,hideSoftInput,inKeyguardRestrictedInputMode,inotify_add_watch,inotify_init,inotify_rm_watch,ioctl,isActiveNetworkMetered,isAdminActive,isBluetoothA2dpOn,isBluetoothScoOn,isCameraSoundForced,isImsSmsSupported,isKeyguardLocked,isKeyguardSecure,isPackageAvailable,isProviderEnabled,isSafeMode,isScanAlwaysAvailable,isScreenOn,isSpeakerphoneOn,isSpellCheckerEnabled,isSyncActive,isWakeLockLevelSupported,lgetxattr,link,listen,locationCallbackFinished,lseek,lstat64,madvise,mkdir,mknod,mlock,mmap2,mount,mprotect,mremap,msync,munlock,munmap,nanosleep,notifyAppWidgetViewDataChanged,notifyChange,onChange,onClose,onFinished,onGetSentenceSuggestionsMultiple,onRectangleOnScreenRequested,onRequestContinued,onResult,open,openSession,partiallyUpdateAppWidgetIds,performDeferredDestroy,pingSupplicant,pipe,pipe2,play,playSoundEffect,playSoundEffectVolume,poll,prctl,pread64,prepareVpn,ptrace,pwrite64,queryContentProviders,queryIntentActivities,queryIntentContentProviders,queryIntentReceivers,queryIntentServices,read,readlink,reassociate,recvfrom,recvmsg,reenableKeyguard,registerCallback,registerContentObserver,registerInputDevicesChangedListener,registerMediaButtonIntent,registerRemoteControlClient,registerSuggestionSpansForNotification,relayout,releaseMulticastLock,releaseWakeLock,releaseWifiLock,remove,removeAccessibilityInteractionConnection,removeActiveAdmin,removeGpsStatusListener,removePrimaryClipChangedListener,removeStatusChangeListener,rename,requestLocationUpdates,requestScanFile,resolveContentProvider,resolveIntent,resolveService,restorePackage,rmdir,rt_sigprocmask,rt_sigtimedwait,sched_get_priority_max,sched_get_priority_min,sched_getparam,sched_getscheduler,sched_setaffinity,sched_setscheduler,sched_yield,send,sendAccessibilityEvent,sendExtraCommand,sendMultipartText,sendText,sendmsg,sendto,set,setApplicationEnabledSetting,setCallback,setComponentEnabledSetting,setDimensionHints,setDiscoveryRequest,setExtractedText,setFlashlightEnabled,setIconVisibility,setInTouchMode,setIsSyncable,setMetadata,setMobileDataEnabled,setMode,setNetworkPreference,setNightMode,setPlaybackState,setPlaybackStateForRcc,setPrimaryClip,setRadio,setRingerMode,setSpeakerphoneOn,setStreamMute,setStreamVolume,setSyncAutomatically,setTextAfterCursor,setTextBeforeCursor,setTransparentRegion,setTransportControlInfo,setWallpaper,setWallpaperPosition,setWifiApConfiguration,setWifiApEnabled,setWifiEnabled,setgid32,setgroups32,setitimer,setpgid,setpriority,setresgid32,setresuid32,setrlimit,setsid,setsockopt,setuid32,showSoftInput,showStrictModeViolation,shutdown,sigaction,sigaltstack,sigprocmask,sigsuspend,socket,socketpair,startBluetoothSco,startInput,startScan,startWatchingRoutes,startWifiDisplayScan,stat64,statfs64,statusBarVisibilityChanged,stop,stopListening,stopUsingNetworkFeature,symlink,sync,sysinfo,timer_create,timer_settime,toggleSoftInput,truncate,ugetrlimit,umask,uname,unlink,unregisterContentObserver,unregisterMediaButtonIntent,unregisterRemoteControlClient,updateAppWidgetIds,updateAppWidgetProvider,updateSelection,updateServiceLocation,utimes,vfork,vibrate,vibratePattern,wait4,watchRotation,windowGainedFocus,write,writev,Class
0,0,0,13,0,56,23,0,118,16,26,0,1,6,27,0,689,0,7,6,0,0,0,6,1,13,12,0,11,0,1,0,0,0,13,898,56,359,16,0,149,0,0,0,1,0,0,16,0,0,0,0,5,389,0,0,0,0,0,1,0,0,0,0,0,12,0,0,40893,56,1005,0,9,0,0,0,0,0,68,0,0,0,0,0,8,33,6469,0,0,13,0,0,2,53,0,588,95,31,0,0,2,0,1070,0,10,0,10,2825,0,0,0,0,3,0,17,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,12,12,12,0,0,0,5873,0,289,0,0,0,8,42,304,799,5814,0,0,0,0,1,0,3,0,0,0,0,0,0,1389,0,0,0,0,0,0,0,0,0,0,0,0,16,1,18,0,0,0,0,1,0,37,36,425,14,0,0,857,0,1636,0,0,0,679,60,0,0,0,0,0,0,8,0,0,897,1,0,0,0,13,0,0,0,0,5,215,571,0,0,202,0,0,0,0,0,2154,1,0,633,7,0,1,1,0,0,0,0,37,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,1,1,1,0,28,0,0,0,0,1,69,1421,0,25,12,0,0,0,0,0,230,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1495,189,5
1,0,0,0,0,40,21,0,86,1,17,0,0,0,5,0,13,0,7,1,0,0,0,2,0,0,0,0,5,0,0,0,0,0,25,0,40,6,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,1,0,0,0,15,0,16,0,0,646,40,148,0,6,0,0,0,0,0,0,0,0,0,0,0,2,2,22,0,0,25,0,0,1,80,0,604,5,0,0,0,2,0,422,0,1,0,0,5990,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,52,0,54,0,0,0,0,3,65,533,52,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,139,1,0,0,146,0,291,0,0,0,95,56,0,0,0,0,0,0,0,0,0,149,0,0,0,0,3,0,0,0,0,1,122,216,0,0,27,0,0,0,6,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,1,1,1,0,5,0,0,0,0,1,65,25,0,5,0,0,0,0,0,0,210,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,15,5
0,0,0,11,0,36,113,0,261,42,66,0,1,3,61,0,76,0,7,7,0,0,0,1,2,6,21,0,16,0,1,0,0,0,16,0,36,170,35,0,489,0,0,0,1,0,0,8,0,0,0,0,8,295,0,0,0,0,0,1,0,0,2,1,0,54,0,0,3780,36,630,0,17,0,0,0,0,0,24,0,0,0,0,0,1,11,227,0,0,16,0,0,4,188,0,1556,290,11,0,0,2,0,1111,0,40,0,6,2259,0,0,0,0,18,0,8,0,0,0,0,1,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,30,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,271,0,151,0,0,0,16,83,73,1551,308,0,0,0,0,1,0,0,0,0,0,0,0,0,1274,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,13,61,347,12,0,0,582,0,1313,0,0,0,486,161,0,0,0,0,0,0,0,0,0,588,1,0,0,0,10,0,0,0,0,8,150,602,0,0,770,0,0,0,0,2,486,0,0,97,0,0,1,0,0,0,0,0,18,0,1,0,13,0,0,0,0,0,43,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,1,1,1,0,82,0,0,0,0,1,52,387,0,44,0,0,0,0,0,0,497,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,563,160,5
0,0,0,4,0,9,5,0,39,0,10,0,0,0,2,0,16,0,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9,6,0,0,50,0,0,0,1,0,0,1,0,0,0,0,0,81,0,0,0,0,0,1,0,0,0,0,0,6,0,0,211,9,73,0,1,0,0,0,0,0,6,0,0,0,0,0,1,3,25,0,0,1,0,0,1,23,0,190,15,2,0,0,2,0,128,0,0,0,0,98,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,39,0,28,0,0,0,0,3,23,192,46,0,0,0,0,1,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,5,77,4,0,0,128,0,291,0,0,0,65,3,0,0,0,0,0,0,0,0,0,78,1,0,0,0,2,0,0,0,0,1,94,105,0,0,35,0,0,0,0,0,28,0,0,16,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,1,0,0,0,0,0,0,1,10,154,0,1,0,0,0,0,0,0,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,33,5
6,0,0,38,1,81,98,1,294,20,55,0,0,2,74,0,143,0,17,7,0,0,0,8,4,14,33,0,22,0,2,3,0,1,38,0,82,145,26,0,445,0,0,0,1,0,0,4,0,0,0,0,13,429,0,0,0,0,0,1,0,0,0,13,0,35,0,0,34051,81,690,0,25,0,0,0,0,0,16,0,0,0,0,0,10,21,4238,0,1,38,1,0,6,154,0,1547,195,3,0,0,4,1,1153,0,21,0,0,2901,0,0,1,0,37,3,4,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,10,10,10,0,0,0,3103,0,193,0,0,0,24,112,280,1103,3096,0,0,0,0,1,0,3,0,0,0,0,0,0,12456,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,0,0,1,0,150,125,1439,61,0,0,1426,0,1727,0,1,0,1132,102,0,0,0,0,0,0,2,0,0,683,1,0,0,0,19,0,0,0,0,12,978,444,0,0,514,0,9,0,1,0,4313,0,0,10686,3,0,1,1,1,0,0,0,7,0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,96,1,1,1,0,100,0,0,0,0,9,120,523,0,65,9,0,0,0,0,0,514,9,0,0,0,0,0,0,0,0,0,1,0,2,0,1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4787,270,5
3,0,0,19,0,36,19,0,60,13,14,0,0,0,19,0,36,0,7,3,0,0,0,2,0,2,6,0,4,0,1,0,0,0,7,0,36,6,9,0,141,0,0,0,1,0,0,1,0,0,0,0,2,77,0,0,0,0,0,1,0,0,0,2,0,19,0,0,606,36,151,0,5,0,0,0,0,0,4,0,0,0,0,0,2,5,131,0,0,7,0,0,2,35,0,307,50,1,0,0,2,0,241,0,9,0,0,578,0,0,0,0,12,2,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,0,0,0,0,0,0,128,0,67,0,0,0,4,29,71,247,137,0,0,0,0,1,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,32,226,26,0,0,217,0,2336,0,0,0,91,17,0,0,0,0,0,0,0,0,0,155,1,0,0,0,5,0,0,0,0,3,151,70,0,0,121,0,1,0,0,0,141,0,0,15,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,1,1,1,0,30,0,0,0,0,1,43,24,0,13,0,0,0,0,0,0,128,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,286,58,5
0,0,0,13,0,31,13,0,42,12,13,0,1,1,28,0,34,0,7,5,0,0,0,0,1,2,9,0,8,0,1,0,0,0,12,0,31,88,11,0,145,0,0,0,1,0,0,0,0,0,0,0,4,97,0,1,0,0,0,1,0,0,0,0,0,27,0,0,601,31,147,0,9,0,0,0,0,0,2,0,0,0,0,0,1,1,5,0,0,12,0,0,2,23,0,220,35,0,0,0,2,0,246,0,16,0,2,938,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,47,0,43,0,0,0,8,28,77,186,58,0,0,0,0,1,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,33,146,15,0,0,162,0,631,0,0,0,97,37,0,0,0,0,0,0,0,0,0,139,0,0,0,0,6,0,0,0,0,3,119,86,0,0,80,0,0,0,0,0,212,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,1,1,1,0,16,0,0,0,0,1,43,83,0,20,0,0,0,0,0,0,115,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,113,5
7,0,0,10,1,68,135,1,167,7,42,0,1,9,19,0,2329,0,9,6,0,0,0,8,0,15,12,0,33,0,1,0,0,1,11,44934,69,71,14,0,161,0,0,0,1,0,0,5,0,0,0,0,5,1227,0,0,0,0,0,1,0,0,0,7,0,20,0,0,360219,68,2952,0,30,0,0,0,0,0,200,0,0,0,0,0,9,168,78709,0,1,11,1,0,3,35,0,831,80,10,1,0,4,1,2788,0,10,132,0,13096,0,0,0,0,16,4,4,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,12,12,12,0,0,0,68931,0,112,0,0,0,23,94,1224,3932,68846,0,0,0,0,1,0,10,0,0,6,0,0,0,1914,4,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,1,0,220,37,805,11,0,0,974,0,684,0,1,0,601,104,0,0,0,0,0,0,0,0,0,2711,1,0,0,0,14,0,0,0,0,6,309,218,0,0,305,0,0,0,0,0,11862,1,0,1147,101,0,1,1,0,0,0,0,6,0,0,0,4,0,0,0,0,0,9,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,110,1,1,1,0,106,0,0,0,0,9,80,281,0,47,14,0,0,0,0,0,237,2,0,0,0,0,0,0,0,0,0,0,0,4,0,2,15,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5178,184,5
0,0,0,10,0,25,13,0,40,21,10,0,0,0,31,1,32,0,7,2,0,0,0,3,1,2,6,0,4,0,1,0,0,0,10,0,25,6,8,0,250,0,0,0,1,0,0,5,0,0,0,0,2,215,0,0,0,0,0,1,0,0,0,2,0,28,0,0,2312,25,173,0,5,0,0,0,0,0,27,0,0,0,0,0,3,9,468,0,0,10,0,0,2,20,0,210,25,10,0,0,2,0,211,0,17,0,0,791,0,0,0,0,12,0,5,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,432,0,117,0,0,0,4,28,60,188,460,0,0,0,0,1,0,0,0,0,0,0,0,0,895,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,8,63,225,24,0,0,337,0,847,0,0,0,258,81,0,0,0,0,0,2,0,0,0,134,1,0,0,0,6,0,0,0,0,3,163,180,0,0,50,0,0,0,0,0,212,0,0,232,0,0,1,0,1,0,0,0,12,0,0,0,1,0,0,0,0,0,14,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,1,1,1,0,24,0,0,0,0,1,35,635,0,13,0,0,1,0,0,0,164,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,3,0,0,0,0,0,0,0,0,5,628,94,5
0,0,0,5,0,16,3,0,4,5,4,0,0,0,9,0,9,0,7,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,16,6,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1,0,0,0,0,0,10,0,0,129,16,29,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,0,4,0,0,0,0,0,7,0,0,0,0,2,0,24,0,6,0,0,195,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,19,0,32,0,0,0,0,3,35,11,36,0,0,0,0,1,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,71,5,0,0,76,0,293,0,0,0,31,4,0,0,0,0,0,0,0,0,0,36,0,0,0,0,3,0,0,0,0,0,98,17,0,0,0,0,0,0,0,2,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1,1,1,0,0,0,0,0,0,1,20,20,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,61,5
